;codePostal_recons;prix_m2_mean;prix_m2_std;prix_m2_max;prix_m2_min;tc_am_reg;prix_m2_cv;cluster;mapCoordonneesLatitude;mapCoordonneesLongitude;geometry
3060;54480;921.880943452381;520.2155169933061;2475.0;303.03;14.540893579217462;0.5642979396505742;0;48.57431382352941;6.959423529411765;POINT (6.959423529411765 48.57431382352941)
3061;54490;1446.5451542929293;357.763338582996;2315.8025;657.185;13.81272449341675;0.24732262074312544;0;49.311084509803926;5.78216637254902;POINT (5.78216637254902 49.311084509803926)
3062;54500;2097.70254126606;282.3630424617138;2953.906842105263;1552.5218181818184;4.740562760571221;0.13460585421767887;1;48.66151399193548;6.170272768817204;POINT (6.170272768817204 48.66151399193548)
3063;54510;2248.566511987434;278.5688716538692;2801.0550000000003;1390.16;4.501753899601457;0.12388731672769215;1;48.67837965346535;6.226337079207921;POINT (6.226337079207921 48.67837965346535)
3064;54520;2186.9358093474425;598.864431005078;3644.86;1084.51;4.646532567332362;0.27383722395755755;0;48.68579300699301;6.139062797202797;POINT (6.139062797202797 48.68579300699301)
3065;54530;1720.3187921022068;435.303994365716;2585.37;760.0;12.97908762106237;0.2530368187362415;0;48.987913965517244;6.020894137931035;POINT (6.020894137931035 48.987913965517244)
3066;54540;950.7339964980819;247.81999399434474;1750.0;512.82;5.7793934241858524;0.26066175702894906;1;48.489714166666666;6.911833611111111;POINT (6.911833611111111 48.489714166666666)
3067;54550;1657.36025;356.58687132802584;2750.75;1074.67;6.19156411106816;0.2151535077108467;1;48.598800404040404;6.093621111111111;POINT (6.093621111111111 48.598800404040404)
3068;54560;2203.530353174603;479.9514607079716;3421.4366666666665;1281.525;8.195661161332769;0.21781023348124548;1;49.374090061728396;5.887122839506173;POINT (5.887122839506173 49.374090061728396)
3069;54570;1143.742839506173;420.8854615108864;2325.0;318.15;7.397198440982766;0.36798959256663816;0;48.682116888888885;5.7848442222222225;POINT (5.7848442222222225 48.682116888888885)
3070;54580;1808.0357400600633;294.76232146526803;2402.4880000000003;1105.26;6.855072834739939;0.16302903473328242;1;49.2019823364486;5.98104246105919;POINT (5.98104246105919 49.2019823364486)
3071;54590;2404.3649706959704;510.05367299297603;3467.78;1376.6028571428571;12.451121612349825;0.2121365429996825;0;49.49406312;5.86805192;POINT (5.86805192 49.49406312)
3072;54600;2644.8127749506434;597.0185953954234;4879.1648;1806.45;7.6805029329147345;0.2257318934065436;3;48.667812222222224;6.143203527777778;POINT (6.143203527777778 48.667812222222224)
3073;54610;1662.6206451612902;313.97989517036;2295.455;963.64;5.897670507883768;0.1888463830183589;1;48.889750506329115;6.232029493670886;POINT (6.232029493670886 48.889750506329115)
3074;54620;1624.3758394308943;384.7257602652435;2570.395;949.5;8.304103098141379;0.23684528600230442;1;49.411699122807015;5.733122280701754;POINT (5.733122280701754 49.411699122807015)
3075;54630;1975.1486767676768;460.06301270172105;2956.52;1177.4133333333332;-1.9342384208578256;0.2329257630643848;1;48.582199120879125;6.178736593406594;POINT (6.178736593406594 48.582199120879125)
3076;54640;1643.095112745098;448.20518613395313;2444.44;666.67;20.430501069800112;0.27278103541136;0;49.31227164705882;5.905301058823529;POINT (5.905301058823529 49.31227164705882)
3077;54650;2088.5334095238095;441.601361462655;2987.5;1066.18;10.40599427567801;0.21144088930966212;1;49.53179351351351;5.822746216216216;POINT (5.822746216216216 49.53179351351351)
