Year;Month;departement;prix_m2_vente;date
2022;12;94;5765.957368810052;2022-12-01
2022;12;95;3908.406168888889;2022-12-01
2022;12;97;3351.483180592992;2022-12-01
2022;12;na;3794.799072632944;2022-12-01
2023;1;01;3542.044585818423;2023-01-01
2023;1;02;1515.326359600444;2023-01-01
2023;1;03;1783.4311148648649;2023-01-01
2023;1;04;2443.1040789473686;2023-01-01
2023;1;05;3071.5215000000003;2023-01-01
2023;1;06;6009.9446700507615;2023-01-01
2023;1;07;2201.3590721649484;2023-01-01
2023;1;08;1303.43679245283;2023-01-01
2023;1;09;1560.0902083333333;2023-01-01
2023;1;10;1844.3863913043479;2023-01-01
2023;1;11;2060.502881619938;2023-01-01
2023;1;12;1747.855111111111;2023-01-01
2023;1;13;4322.8654764344265;2023-01-01
2023;1;14;3143.4624215246636;2023-01-01
2023;1;15;1552.609625;2023-01-01
2023;1;16;1662.3619484240687;2023-01-01
2023;1;17;3486.0362605042014;2023-01-01
2023;1;18;1374.2771770334928;2023-01-01
2023;1;19;1642.4048066298344;2023-01-01
2023;1;20;4554.445160142349;2023-01-01
2023;1;21;2582.495971978984;2023-01-01
2023;1;22;2416.3853118279567;2023-01-01
2023;1;23;1008.6961739130435;2023-01-01
2023;1;24;1815.7815994020925;2023-01-01
2023;1;25;2201.3939102564104;2023-01-01
2023;1;26;2577.5956262042387;2023-01-01
2023;1;27;2167.6866767371603;2023-01-01
2023;1;28;2252.1670642978006;2023-01-01
2023;1;29;2839.5485211267605;2023-01-01
2023;1;30;2919.6181281198005;2023-01-01
2023;1;31;3368.639184193754;2023-01-01
2023;1;32;1889.70695035461;2023-01-01
2023;1;33;4045.9684185303513;2023-01-01
2023;1;34;3949.953858585859;2023-01-01
2023;1;35;3480.3462235649545;2023-01-01
2023;1;36;1325.06050955414;2023-01-01
2023;1;37;2696.445430463576;2023-01-01
2023;1;38;3160.7852260869563;2023-01-01
2023;1;39;1593.2829192546583;2023-01-01
2023;1;40;3559.696142668428;2023-01-01
2023;1;41;1845.6940240963856;2023-01-01
2023;1;42;1852.783214990138;2023-01-01
2023;1;43;1601.4277450980392;2023-01-01
2023;1;44;3843.1316481069043;2023-01-01
2023;1;45;2171.4844025157236;2023-01-01
2023;1;46;1792.0930379746835;2023-01-01
2023;1;47;1761.295297029703;2023-01-01
2023;1;48;1684.739;2023-01-01
2023;1;49;2787.101139101862;2023-01-01
2023;1;50;2340.7360652173916;2023-01-01
2023;1;51;2430.1217965367964;2023-01-01
2023;1;52;1123.2646363636363;2023-01-01
2023;1;53;1873.23;2023-01-01
2023;1;54;2125.8393816631133;2023-01-01
2023;1;55;1152.9617475728155;2023-01-01
2023;1;56;3332.2372597402596;2023-01-01
2023;1;57;2464.4488873435325;2023-01-01
2023;1;58;1170.8607653061224;2023-01-01
2023;1;59;2554.503702702703;2023-01-01
2023;1;60;2597.09348733234;2023-01-01
2023;1;61;1502.8131308411216;2023-01-01
2023;1;62;2507.4839820742636;2023-01-01
2023;1;63;2349.571093117409;2023-01-01
2023;1;64;4487.189617590822;2023-01-01
2023;1;65;1953.6813899613899;2023-01-01
2023;1;66;2822.635287128713;2023-01-01
2023;1;67;3421.9790358467244;2023-01-01
2023;1;68;2782.1497723823977;2023-01-01
2023;1;69;4648.4026221198155;2023-01-01
2023;1;70;1351.0922826086958;2023-01-01
2023;1;71;1651.8905476673428;2023-01-01
2023;1;72;1796.6004458598727;2023-01-01
2023;1;73;4144.306816143498;2023-01-01
2023;1;74;5213.4483363309355;2023-01-01
2023;1;75;11054.5203793508;2023-01-01
2023;1;76;2504.04984375;2023-01-01
2023;1;77;3504.0790695128626;2023-01-01
2023;1;78;4860.62892298784;2023-01-01
2023;1;79;1577.898288973384;2023-01-01
2023;1;80;2056.991227154047;2023-01-01
2023;1;81;1956.6434643734644;2023-01-01
2023;1;82;2083.407508896797;2023-01-01
2023;1;83;4624.7817631716225;2023-01-01
2023;1;84;2994.8217593790428;2023-01-01
2023;1;85;3000.555666666666;2023-01-01
2023;1;86;1818.1231115459884;2023-01-01
2023;1;87;1667.9935042735042;2023-01-01
2023;1;88;1702.9258744394617;2023-01-01
2023;1;89;1721.5467079646019;2023-01-01
2023;1;90;1586.7737078651687;2023-01-01
2023;1;91;3635.88664652568;2023-01-01
2023;1;92;7742.499466875735;2023-01-01
2023;1;93;5079.961316113161;2023-01-01
2023;1;94;5787.210864500306;2023-01-01
2023;1;95;4142.876082725061;2023-01-01
2023;1;97;3278.540649350649;2023-01-01
2023;1;na;3628.2922514071292;2023-01-01
2023;2;01;3339.04795640327;2023-02-01
2023;2;02;1553.1124933687004;2023-02-01
2023;2;03;1490.8524513618677;2023-02-01
2023;2;04;2590.9565550239236;2023-02-01
2023;2;05;3055.4846527777777;2023-02-01
2023;2;06;6087.797745865971;2023-02-01
2023;2;07;2343.4317216117215;2023-02-01
2023;2;08;1349.045061728395;2023-02-01
2023;2;09;1652.7461340206185;2023-02-01
2023;2;10;1946.6688537549405;2023-02-01
2023;2;11;2071.4632201257864;2023-02-01
2023;2;12;1701.6900448430492;2023-02-01
2023;2;13;4390.289703703704;2023-02-01
2023;2;14;3287.133010262258;2023-02-01
2023;2;15;1664.4143749999998;2023-02-01
2023;2;16;1715.4570487804879;2023-02-01
2023;2;17;3364.4582834757834;2023-02-01
2023;2;18;1486.9745736434108;2023-02-01
2023;2;19;1594.606126984127;2023-02-01
2023;2;20;4448.77479245283;2023-02-01
2023;2;21;2465.6209461235217;2023-02-01
2023;2;22;2448.6026666666667;2023-02-01
2023;2;23;1045.1449122807016;2023-02-01
2023;2;24;1788.1715577190544;2023-02-01
2023;2;25;2282.7982558139533;2023-02-01
2023;2;26;2547.053443298969;2023-02-01
2023;2;27;2222.1196594778658;2023-02-01
2023;2;28;2207.2389751801443;2023-02-01
2023;2;29;2828.693039399625;2023-02-01
2023;2;30;2918.825843551797;2023-02-01
2023;2;31;3247.2602875882944;2023-02-01
2023;2;32;1955.106304347826;2023-02-01
2023;2;33;4052.6216684378323;2023-02-01
2023;2;34;3925.608408147869;2023-02-01
2023;2;35;3592.306794871795;2023-02-01
2023;2;36;1235.8274000000001;2023-02-01
2023;2;37;2686.4891133004926;2023-02-01
2023;2;38;3181.0311051829267;2023-02-01
2023;2;39;1746.1561744966443;2023-02-01
2023;2;40;3698.7175481386394;2023-02-01
2023;2;41;1914.4002272727273;2023-02-01
2023;2;42;1884.5772156196945;2023-02-01
2023;2;43;1747.011376146789;2023-02-01
2023;2;44;3834.1655278396433;2023-02-01
2023;2;45;2133.428086419753;2023-02-01
2023;2;46;1759.4258285714286;2023-02-01
2023;2;47;1823.1886479591835;2023-02-01
2023;2;48;1667.838;2023-02-01
2023;2;49;2585.3758357211077;2023-02-01
2023;2;50;2217.7557057654076;2023-02-01
2023;2;51;2586.62013671875;2023-02-01
2023;2;52;1057.3613559322034;2023-02-01
2023;2;53;1727.6502554744525;2023-02-01
2023;2;54;2165.657504553734;2023-02-01
2023;2;55;1154.8981666666666;2023-02-01
2023;2;56;3317.100105509965;2023-02-01
2023;2;57;2375.014054404145;2023-02-01
2023;2;58;1143.2911666666666;2023-02-01
2023;2;59;2615.67921164342;2023-02-01
2023;2;60;2681.044085005903;2023-02-01
2023;2;61;1564.3798749999999;2023-02-01
2023;2;62;2506.811099796334;2023-02-01
2023;2;63;2326.642981651376;2023-02-01
2023;2;64;4771.175522001726;2023-02-01
2023;2;65;2067.4006228373705;2023-02-01
2023;2;66;2859.922310258549;2023-02-01
2023;2;67;3230.1253053435116;2023-02-01
2023;2;68;2954.662808564232;2023-02-01
2023;2;69;4595.1134284549535;2023-02-01
2023;2;70;1229.8352127659573;2023-02-01
2023;2;71;1754.979297520661;2023-02-01
2023;2;72;1863.1540828402367;2023-02-01
2023;2;73;4296.571669980119;2023-02-01
2023;2;74;5231.298807724601;2023-02-01
2023;2;75;11188.208356380877;2023-02-01
2023;2;76;2475.724660465116;2023-02-01
2023;2;77;3456.1712638376384;2023-02-01
2023;2;78;4661.097150050352;2023-02-01
2023;2;79;1642.4123381294964;2023-02-01
2023;2;80;2113.2175970873786;2023-02-01
2023;2;81;2008.0213424124513;2023-02-01
2023;2;82;1981.948304093567;2023-02-01
2023;2;83;4596.0034217067105;2023-02-01
2023;2;84;3091.2189675516224;2023-02-01
2023;2;85;3038.722497607656;2023-02-01
2023;2;86;1886.0269803063456;2023-02-01
2023;2;87;1670.5651558752998;2023-02-01
2023;2;88;1641.8759447004609;2023-02-01
2023;2;89;1712.4804304635763;2023-02-01
2023;2;90;1734.5566233766233;2023-02-01
2023;2;91;3615.079395095368;2023-02-01
2023;2;92;7780.351494423791;2023-02-01
2023;2;93;4932.241571254568;2023-02-01
2023;2;94;5731.414243403338;2023-02-01
2023;2;95;4001.7632212885155;2023-02-01
2023;2;97;3385.846272040302;2023-02-01
2023;2;na;3742.877463235294;2023-02-01
2023;3;01;3445.1328474903476;2023-03-01
2023;3;02;1515.1962772449867;2023-03-01
2023;3;03;1439.678148148148;2023-03-01
2023;3;04;2556.0596875;2023-03-01
2023;3;05;3408.8616410256413;2023-03-01
2023;3;06;6260.3743886255925;2023-03-01
2023;3;07;2260.768189845475;2023-03-01
2023;3;08;1382.9320245398774;2023-03-01
2023;3;09;1686.3652049180328;2023-03-01
2023;3;10;1737.6023880597015;2023-03-01
2023;3;11;2140.994862475442;2023-03-01
2023;3;12;1703.2548397435899;2023-03-01
2023;3;13;4353.495838128117;2023-03-01
2023;3;14;3261.471037891268;2023-03-01
2023;3;15;1575.4527884615384;2023-03-01
2023;3;16;1653.597418772563;2023-03-01
2023;3;17;3576.95970657277;2023-03-01
2023;3;18;1446.7311726384366;2023-03-01
2023;3;19;1638.128237082067;2023-03-01
2023;3;20;4572.558045112782;2023-03-01
2023;3;21;2596.891497797357;2023-03-01
2023;3;22;2637.0225076923075;2023-03-01
2023;3;23;1052.600503144654;2023-03-01
2023;3;24;1846.309163841808;2023-03-01
2023;3;25;2121.7131529411763;2023-03-01
2023;3;26;2579.927915407855;2023-03-01
2023;3;27;2219.282751744766;2023-03-01
2023;3;28;2238.038609920392;2023-03-01
2023;3;29;2744.930208786429;2023-03-01
2023;3;30;2928.2279179280185;2023-03-01
2023;3;31;3357.6751563786006;2023-03-01
2023;3;32;1859.6158056265986;2023-03-01
2023;3;33;4117.210471293916;2023-03-01
2023;3;34;3885.1275502008034;2023-03-01
2023;3;35;3538.7746760343484;2023-03-01
2023;3;36;1277.7284016393442;2023-03-01
2023;3;37;2727.1630153508772;2023-03-01
2023;3;38;3138.6291965811965;2023-03-01
2023;3;39;1743.679894736842;2023-03-01
2023;3;40;3739.7575984630166;2023-03-01
2023;3;41;1791.3351277372262;2023-03-01
2023;3;42;1914.0554533508541;2023-03-01
2023;3;43;1581.4344210526315;2023-03-01
2023;3;44;3808.529067097237;2023-03-01
2023;3;45;2220.8110945273634;2023-03-01
2023;3;46;1766.6380193236716;2023-03-01
2023;3;47;1762.7405415162455;2023-03-01
2023;3;48;1727.1166666666666;2023-03-01
2023;3;49;2582.3910127659574;2023-03-01
2023;3;50;2278.8180464480874;2023-03-01
2023;3;51;2461.6629712460062;2023-03-01
2023;3;52;1129.8334306569343;2023-03-01
2023;3;53;1677.2366211604096;2023-03-01
2023;3;54;2184.9672;2023-03-01
2023;3;55;1251.8249264705883;2023-03-01
2023;3;56;3450.8232464255675;2023-03-01
2023;3;57;2473.270050301811;2023-03-01
2023;3;58;1185.6438683127574;2023-03-01
2023;3;59;2663.4866477272726;2023-03-01
2023;3;60;2658.5421209540036;2023-03-01
2023;3;61;1558.7543071161049;2023-03-01
2023;3;62;2419.5485559265444;2023-03-01
2023;3;63;2198.2878388278386;2023-03-01
2023;3;64;4701.186244067797;2023-03-01
2023;3;65;2042.413117977528;2023-03-01
2023;3;66;2933.686685236769;2023-03-01
2023;3;67;3265.5366763005777;2023-03-01
2023;3;68;2758.3610397196258;2023-03-01
2023;3;69;4735.290682779456;2023-03-01
2023;3;70;1245.9557142857143;2023-03-01
2023;3;71;1715.3632937181665;2023-03-01
2023;3;72;1830.8442496493687;2023-03-01
2023;3;73;4082.249736434109;2023-03-01
2023;3;74;5302.469044975014;2023-03-01
2023;3;75;11083.530134515438;2023-03-01
2023;3;76;2413.283062452972;2023-03-01
2023;3;77;3392.8758130552337;2023-03-01
2023;3;78;4743.784397116645;2023-03-01
2023;3;79;1596.3438790931991;2023-03-01
2023;3;80;2262.5414925373134;2023-03-01
2023;3;81;2046.5386329866271;2023-03-01
2023;3;82;2015.0659230769231;2023-03-01
2023;3;83;4640.07988136776;2023-03-01
2023;3;84;3239.100464895636;2023-03-01
2023;3;85;2876.9017442778213;2023-03-01
2023;3;86;1889.623025862069;2023-03-01
2023;3;87;1721.3450837988828;2023-03-01
2023;3;88;1521.77608365019;2023-03-01
2023;3;89;1765.1574019607842;2023-03-01
2023;3;90;1848.7404587155963;2023-03-01
2023;3;91;3583.179798021434;2023-03-01
2023;3;92;7750.262967995169;2023-03-01
2023;3;93;4887.81811031175;2023-03-01
2023;3;94;5655.841846015309;2023-03-01
2023;3;95;4036.2549801023306;2023-03-01
2023;3;97;3464.301371308017;2023-03-01
2023;3;na;3613.5186104339346;2023-03-01
2023;4;01;3415.7418600252204;2023-04-01
2023;4;02;1567.7386177311726;2023-04-01
2023;4;03;1630.6231086142323;2023-04-01
2023;4;04;2679.3011231884057;2023-04-01
2023;4;05;3340.341573604061;2023-04-01
2023;4;06;6234.4184678624815;2023-04-01
2023;4;07;2289.729751861042;2023-04-01
2023;4;08;1519.62756302521;2023-04-01
2023;4;09;1617.5692056074765;2023-04-01
2023;4;10;1904.5622676579926;2023-04-01
2023;4;11;2221.8065985699695;2023-04-01
2023;4;12;1632.758022813688;2023-04-01
2023;4;13;4472.098421294172;2023-04-01
2023;4;14;3304.3924294813464;2023-04-01
2023;4;15;1350.0435714285716;2023-04-01
2023;4;16;1534.4686698717949;2023-04-01
2023;4;17;3549.147300454251;2023-04-01
2023;4;18;1334.8050144927536;2023-04-01
2023;4;19;1602.9887605633803;2023-04-01
2023;4;20;4845.092852459016;2023-04-01
2023;4;21;2692.5457686882933;2023-04-01
2023;4;22;2406.051175757576;2023-04-01
2023;4;23;1007.2163636363637;2023-04-01
2023;4;24;1875.351289198606;2023-04-01
2023;4;25;2337.7688860759495;2023-04-01
2023;4;26;2550.480583717358;2023-04-01
2023;4;27;2194.929041570439;2023-04-01
2023;4;28;2269.5042325895874;2023-04-01
2023;4;29;2835.8676134699854;2023-04-01
2023;4;30;3102.5492191435765;2023-04-01
2023;4;31;3329.127386266094;2023-04-01
2023;4;32;1840.886214511041;2023-04-01
2023;4;33;4027.832129032258;2023-04-01
